segment,label,text,video,segment2,session,dialog,frames_num,wav_num
Ses04F_script02_1_F008,A, There is no point in coming down here.,Ses04F_script02_1,Fses04Ascript21x08A,Session4,Session4/dialogAscript21,78.0,41920
Ses04F_script02_1_M017,N, That's my point too.,Ses04F_script02_1,Mses04Ascript21x17N,Session4,Session4/dialogAscript21,70.0,37353
Ses04F_script02_1_F012,A, I just don't.  It's stupid.,Ses04F_script02_1,Fses04Ascript21x12A,Session4,Session4/dialogAscript21,85.0,44960
Ses04F_script02_1_M021,H, Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.,Ses04F_script02_1,Mses04Ascript21x21H,Session4,Session4/dialogAscript21,228.0,121646
Ses04F_script02_1_F013,A," Pass up what?  These little fish swim onto the beach, flop around, and then swim away and then they die.",Ses04F_script02_1,Fses04Ascript21x13A,Session4,Session4/dialogAscript21,236.0,125913
Ses04F_script02_1_M023,H, This is the big night for these guys.  Life's last orgy.,Ses04F_script02_1,Mses04Ascript21x23H,Session4,Session4/dialogAscript21,117.0,62079
Ses04F_script02_1_F014,A, What are you so excited about?  This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,Ses04F_script02_1,Fses04Ascript21x14A,Session4,Session4/dialogAscript21,243.0,129600
Ses04F_script02_1_M026,H," like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs, like that.  There's mystery here and magic",Ses04F_script02_1,Mses04Ascript21x26H,Session4,Session4/dialogAscript21,264.0,140640
Ses04F_script02_1_F016,A, I'm just not.,Ses04F_script02_1,Fses04Ascript21x16A,Session4,Session4/dialogAscript21,55.0,29268
Ses04F_script02_1_F017,A, Yes.,Ses04F_script02_1,Fses04Ascript21x17A,Session4,Session4/dialogAscript21,60.0,32020
Ses04F_script02_1_F019,A, We didn't see them the first time either.,Ses04F_script02_1,Fses04Ascript21x19A,Session4,Session4/dialogAscript21,70.0,37119
Ses04F_script02_1_M031,A, We just weren't in a good spot.  This is a much better spot.,Ses04F_script02_1,Mses04Ascript21x31A,Session4,Session4/dialogAscript21,120.0,63720
Ses04F_script02_1_M032,H," I've got good instincts for these things.  Look there. What's that.  Is that?  Is that, is that-no it's just seaweed isn't it.",Ses04F_script02_1,Mses04Ascript21x32H,Session4,Session4/dialogAscript21,233.0,124035
Ses04F_script02_1_M033,H," Ah, man this is great.  I wouldn't miss this for anything.  I mean think about this.  I know you're not interested but just think about this for a minute.",Ses04F_script02_1,Mses04Ascript21x33H,Session4,Session4/dialogAscript21,240.0,128069
Ses04F_script02_1_M034,H, Out there someplace there's this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.,Ses04F_script02_1,Mses04Ascript21x34H,Session4,Session4/dialogAscript21,287.0,152780
Ses04F_script02_1_M035,H, No one sent them a map or an invitation.  Just some little instinctual time release firecracker went off in their little bodies and all as one. They turned and formed a line as long as the California coast and started swimming.,Ses04F_script02_1,Mses04Ascript21x35H,Session4,Session4/dialogAscript21,356.0,189897
Ses04F_script02_1_M036,H, They're swimming right now as if that's the only thing that matters.,Ses04F_script02_1,Mses04Ascript21x36H,Session4,Session4/dialogAscript21,138.0,73292
Ses04F_script02_1_M037,H, It's single mindedness with no mind.  Urgency that's pure urge.,Ses04F_script02_1,Mses04Ascript21x37H,Session4,Session4/dialogAscript21,155.0,82484
Ses04F_script02_1_M038,H, They don't know what drives them.  They don't give it a name or ask question.  They just turn as one and start the swim that brings them here to this place,Ses04F_script02_1,Mses04Ascript21x38H,Session4,Session4/dialogAscript21,303.0,161703
Ses04F_script02_1_M039,H, where we stand for massive celebration of sex and death.,Ses04F_script02_1,Mses04Ascript21x39H,Session4,Session4/dialogAscript21,157.0,84000
Ses04F_script02_1_M040,H," Ah, I'm giving myself goose bumps.  All my hairs are popping up.",Ses04F_script02_1,Mses04Ascript21x40H,Session4,Session4/dialogAscript21,132.0,70079
Ses04F_script02_1_F021,A, About what?,Ses04F_script02_1,Fses04Ascript21x21A,Session4,Session4/dialogAscript21,50.0,26880
Ses04F_script02_1_F022,A, It's ridiculous.,Ses04F_script02_1,Fses04Ascript21x22A,Session4,Session4/dialogAscript21,57.0,30239
Ses04F_script02_2_M000,N," Well, so what do you think?",Ses04F_script02_2,Mses04Ascript22x00N,Session4,Session4/dialogAscript22,88.0,47199
Ses04F_script02_2_F002,A, It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,Ses04F_script02_2,Fses04Ascript22x02A,Session4,Session4/dialogAscript22,220.0,117280
Ses04F_script02_2_F005,A, Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,Ses04F_script02_2,Fses04Ascript22x05A,Session4,Session4/dialogAscript22,246.0,130977
Ses04F_script02_2_F006,A, We just have different ideas about what this evening is supposed to look like.,Ses04F_script02_2,Fses04Ascript22x06A,Session4,Session4/dialogAscript22,135.0,72000
Ses04F_script02_2_F007,A," For heaven's sake, this is not about fish.",Ses04F_script02_2,Fses04Ascript22x07A,Session4,Session4/dialogAscript22,115.0,61119
Ses04F_script02_2_F008,N, We totally skipped. Right.,Ses04F_script02_2,Fses04Ascript22x08N,Session4,Session4/dialogAscript22,125.0,67179
Ses04F_script02_2_F009,A," For heaven's sake, grow up we are not going to see the Grunions.",Ses04F_script02_2,Fses04Ascript22x09A,Session4,Session4/dialogAscript22,116.0,61760
Ses04F_script02_2_F010,A, We never do.  Do we have we ever?,Ses04F_script02_2,Fses04Ascript22x10A,Session4,Session4/dialogAscript22,105.0,55664
Ses04F_script02_2_F011,A, Twice is every time we've tried that's ever.,Ses04F_script02_2,Fses04Ascript22x11A,Session4,Session4/dialogAscript22,102.0,54075
Ses04F_script02_2_F014,A, and the fish won't show up.,Ses04F_script02_2,Fses04Ascript22x14A,Session4,Session4/dialogAscript22,86.0,45773
Ses04F_script02_2_F019,S, We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes,Ses04F_script02_2,Fses04Ascript22x19S,Session4,Session4/dialogAscript22,286.0,152690
Ses04F_script02_2_F020,S," and you popped the cork and while we were dancing, you said the softest most intimate things to me",Ses04F_script02_2,Fses04Ascript22x20S,Session4,Session4/dialogAscript22,233.0,124479
Ses04F_script02_2_F021,S, right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.,Ses04F_script02_2,Fses04Ascript22x21S,Session4,Session4/dialogAscript22,172.0,91418
Ses04F_script02_2_F022,S," And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",Ses04F_script02_2,Fses04Ascript22x22S,Session4,Session4/dialogAscript22,291.0,155199
Ses04F_script02_2_M019,N, Wait a minute.  I've got it.,Ses04F_script02_2,Mses04Ascript22x19N,Session4,Session4/dialogAscript22,55.0,29439
Ses04F_script02_2_F023,S," Dancing barefoot in the sand, drinking champagne from the bottle.",Ses04F_script02_2,Fses04Ascript22x23S,Session4,Session4/dialogAscript22,115.0,61279
Ses04F_script02_2_M020,N," It was in the car right.  Driving past the Knickerbocker Liquor Locker, you said let's get some champagne and I said times a wasting or something like that.  Right?",Ses04F_script02_2,Mses04Ascript22x20N,Session4,Session4/dialogAscript22,360.0,192000
Ses04F_script02_2_M021,H," That's it, right?  You want this to be like the other time, right.  That's it.",Ses04F_script02_2,Mses04Ascript22x21H,Session4,Session4/dialogAscript22,129.0,68639
Ses04F_script02_2_F024,S, I would rather not remember some things.  I would rather not hope for some things.,Ses04F_script02_2,Fses04Ascript22x24S,Session4,Session4/dialogAscript22,168.0,89439
Ses04F_script02_2_F025,N, No.,Ses04F_script02_2,Fses04Ascript22x25N,Session4,Session4/dialogAscript22,48.0,25915
Ses04F_script02_2_M023,N, You want me to get some champagne?,Ses04F_script02_2,Mses04Ascript22x23N,Session4,Session4/dialogAscript22,58.0,30873
Ses04F_script02_2_F026,S, No.,Ses04F_script02_2,Fses04Ascript22x26S,Session4,Session4/dialogAscript22,38.0,20159
Ses04F_script02_2_F031,A, No.,Ses04F_script02_2,Fses04Ascript22x31A,Session4,Session4/dialogAscript22,40.0,21599
Ses04F_script02_2_F033,A," This what, what is this?  This isn't even anything.",Ses04F_script02_2,Fses04Ascript22x33A,Session4,Session4/dialogAscript22,110.0,59039
Ses04F_script02_2_F034,A," Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting.",Ses04F_script02_2,Fses04Ascript22x34A,Session4,Session4/dialogAscript22,169.0,90239
Ses04F_script02_2_F037,S," I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",Ses04F_script02_2,Fses04Ascript22x37S,Session4,Session4/dialogAscript22,408.0,217999
Ses04F_script02_2_M040,S, Maybe if you were with somebody else too.,Ses04F_script02_2,Mses04Ascript22x40S,Session4,Session4/dialogAscript22,91.0,48570
Ses04F_script02_2_M041,S," No, I know but still.  I know I don't make you happy.",Ses04F_script02_2,Mses04Ascript22x41S,Session4,Session4/dialogAscript22,175.0,93155
Ses04F_script02_2_F041,S, somebody who knew how to enjoy herself and didn't take everything so hard.,Ses04F_script02_2,Fses04Ascript22x41S,Session4,Session4/dialogAscript22,110.0,58901
Ses04F_script02_2_M043,N," Actually now that you mention it, no I don't.",Ses04F_script02_2,Mses04Ascript22x43N,Session4,Session4/dialogAscript22,111.0,59328
Ses04F_script02_2_M044,N, I don't know.  It seemed like a good spot to me.,Ses04F_script02_2,Mses04Ascript22x44N,Session4,Session4/dialogAscript22,172.0,91754
Ses04F_script02_2_F043,H," Yeah, I noticed that.  Looks pretty on the water doesn't it, big old white moon.",Ses04F_script02_2,Fses04Ascript22x43H,Session4,Session4/dialogAscript22,236.0,125477
Ses04F_script02_2_M046,H, Well look at what we got here.,Ses04F_script02_2,Mses04Ascript22x46H,Session4,Session4/dialogAscript22,123.0,65440
Ses04F_script02_2_F044,H," Oh, Augie you brought refreshments.",Ses04F_script02_2,Fses04Ascript22x44H,Session4,Session4/dialogAscript22,99.0,52742
Ses04F_script02_2_M047,N, It's not champagne.,Ses04F_script02_2,Mses04Ascript22x47N,Session4,Session4/dialogAscript22,60.0,31680
Ses04F_script02_2_F045,H, Well then I guess we don't need glasses.,Ses04F_script02_2,Fses04Ascript22x45H,Session4,Session4/dialogAscript22,100.0,52960
Ses04F_script02_2_F046,H, I'm beginning to think you might be right.  I think this may be the spot after all.  Augie I'm sorry.,Ses04F_script02_2,Fses04Ascript22x46H,Session4,Session4/dialogAscript22,301.0,160435
Ses04F_script03_1_F005,H, Ahh.  It sent shivers up my spine.,Ses04F_script03_1,Fses04Ascript31x05H,Session4,Session4/dialogAscript31,137.0,72881
Ses04F_script03_1_M006,H, What shall we do if they suddenly walk in on us?,Ses04F_script03_1,Mses04Ascript31x06H,Session4,Session4/dialogAscript31,101.0,53898
Ses04F_script03_1_F006,H, Behave exquisitely.,Ses04F_script03_1,Fses04Ascript31x06H,Session4,Session4/dialogAscript31,62.0,32639
Ses04F_script03_1_M007,H, With the most perfect poise.,Ses04F_script03_1,Mses04Ascript31x07H,Session4,Session4/dialogAscript31,52.0,27840
Ses04F_script03_1_F007,H, Certainly I shall probably do a court curtsy.,Ses04F_script03_1,Fses04Ascript31x07H,Session4,Session4/dialogAscript31,76.0,40640
Ses04F_script03_1_M008,H," Things that ought to matter dreadfully don't matter at all when one's happy, do they?",Ses04F_script03_1,Mses04Ascript31x08H,Session4,Session4/dialogAscript31,122.0,65120
Ses04F_script03_1_M009,N," Don't say that, my darling.",Ses04F_script03_1,Mses04Ascript31x09N,Session4,Session4/dialogAscript31,62.0,33279
Ses04F_script03_1_F009,H, It's true the whole business is very poor joke.,Ses04F_script03_1,Fses04Ascript31x09H,Session4,Session4/dialogAscript31,80.0,42880
Ses04F_script03_1_F011,H, Don't laugh at me.  I'm serious.,Ses04F_script03_1,Fses04Ascript31x11H,Session4,Session4/dialogAscript31,86.0,46239
Ses04F_script03_1_F012,N, Who's they?,Ses04F_script03_1,Fses04Ascript31x12N,Session4,Session4/dialogAscript31,44.0,23199
Ses04F_script03_1_F014,H," Oh, how long will it last, this ludicrous, over-bearing love of ours?",Ses04F_script03_1,Fses04Ascript31x14H,Session4,Session4/dialogAscript31,159.0,84646
Ses04F_script03_1_M017,N, Well who knows?,Ses04F_script03_1,Mses04Ascript31x17N,Session4,Session4/dialogAscript31,116.0,61695
Ses04F_script03_1_F017,N, What happens if one of us dies?  Does the one that's left still laugh?,Ses04F_script03_1,Fses04Ascript31x17N,Session4,Session4/dialogAscript31,133.0,70880
Ses04F_script03_1_F021,H," Thank you, dear.  The same applies to you except that if I catch you so much as looking at another woman, I'll kill you.",Ses04F_script03_1,Fses04Ascript31x21H,Session4,Session4/dialogAscript31,221.0,117889
Ses04F_script03_1_M027,N, Do you remember that awful scene in Venice?,Ses04F_script03_1,Mses04Ascript31x27N,Session4,Session4/dialogAscript31,74.0,39705
Ses04F_script03_1_F022,H, Which particular one?,Ses04F_script03_1,Fses04Ascript31x22H,Session4,Session4/dialogAscript31,58.0,30720
Ses04F_script03_1_M028,N, The one where you bought that little painted wooden snake and put it on my bed.,Ses04F_script03_1,Mses04Ascript31x28N,Session4,Session4/dialogAscript31,151.0,80479
Ses04F_script03_1_F023,H," Oh, Charles.  That was his name.  Charles he did wriggle so beautifully.",Ses04F_script03_1,Fses04Ascript31x23H,Session4,Session4/dialogAscript31,155.0,82880
Ses04F_script03_1_M029,N, Horrible thing.  I hated it.,Ses04F_script03_1,Mses04Ascript31x29N,Session4,Session4/dialogAscript31,57.0,30239
Ses04F_script03_1_F024,H," Yes, I know you did.  You threw him out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.",Ses04F_script03_1,Fses04Ascript31x24H,Session4,Session4/dialogAscript31,163.0,86880
Ses04F_script03_1_M030,N, How long did that row last?,Ses04F_script03_1,Mses04Ascript31x30N,Session4,Session4/dialogAscript31,56.0,29920
Ses04F_script03_1_M031,N, The worst one was in Cannes when your curling irons burnt holes in my dressing gown.,Ses04F_script03_1,Mses04Ascript31x31N,Session4,Session4/dialogAscript31,159.0,85119
Ses04F_script03_1_F026,H, It burnt my comb too and all the towels in the bathroom.,Ses04F_script03_1,Fses04Ascript31x26H,Session4,Session4/dialogAscript31,119.0,63680
Ses04F_script03_1_F028,H, Then the manager came in and found us rolling about on the floor biting and scratching like panthers.,Ses04F_script03_1,Fses04Ascript31x28H,Session4,Session4/dialogAscript31,169.0,90239
Ses04F_script03_1_F029,H," How ridiculous.  How utterly, utterly ridiculous.",Ses04F_script03_1,Fses04Ascript31x29H,Session4,Session4/dialogAscript31,114.0,60640
Ses04F_script03_1_F030,H, And very much sillier.,Ses04F_script03_1,Fses04Ascript31x30H,Session4,Session4/dialogAscript31,62.0,32639
Ses04F_script03_2_M000,N," As a matter of fact, the real cause of that row was Peter Burden.",Ses04F_script03_2,Mses04Ascript32x00N,Session4,Session4/dialogAscript32,125.0,66720
Ses04F_script03_2_M001,A, I knew nothing of the sort.  You took presents from him.,Ses04F_script03_2,Mses04Ascript32x01A,Session4,Session4/dialogAscript32,126.0,66805
Ses04F_script03_2_M003,A, You went out of your way to torture me over Peter Burden.,Ses04F_script03_2,Mses04Ascript32x03A,Session4,Session4/dialogAscript32,99.0,52800
Ses04F_script03_2_M005,A, You let him kiss you.  You said you did.,Ses04F_script03_2,Mses04Ascript32x05A,Session4,Session4/dialogAscript32,68.0,36480
Ses04F_script03_2_F005,A, What of it?,Ses04F_script03_2,Fses04Ascript32x05A,Session4,Session4/dialogAscript32,56.0,29600
Ses04F_script03_2_M006,A, What of it?,Ses04F_script03_2,Mses04Ascript32x06A,Session4,Session4/dialogAscript32,59.0,31520
Ses04F_script03_2_M007,A, What about me?,Ses04F_script03_2,Mses04Ascript32x07A,Session4,Session4/dialogAscript32,50.0,26880
Ses04F_script03_2_M008,A," That's a nice point of view, I must say.",Ses04F_script03_2,Mses04Ascript32x08A,Session4,Session4/dialogAscript32,72.0,38559
Ses04F_script03_2_M010,N," I'll have some myself, I think.",Ses04F_script03_2,Mses04Ascript32x10N,Session4,Session4/dialogAscript32,70.0,37280
Ses04F_script03_2_F012,A, It's become a habit with you.,Ses04F_script03_2,Fses04Ascript32x12A,Session4,Session4/dialogAscript32,73.0,38889
Ses04F_script03_2_F013,A," Oh, don't be so stupid.",Ses04F_script03_2,Fses04Ascript32x13A,Session4,Session4/dialogAscript32,55.0,29439
Ses04F_script03_2_M014,A," Really, Amanda.",Ses04F_script03_2,Mses04Ascript32x14A,Session4,Session4/dialogAscript32,49.0,26239
Ses04F_script03_2_F014,A, What?,Ses04F_script03_2,Fses04Ascript32x14A,Session4,Session4/dialogAscript32,34.0,18240
Ses04F_script03_2_M015,A, Nothing.,Ses04F_script03_2,Mses04Ascript32x15A,Session4,Session4/dialogAscript32,55.0,29215
Ses04F_script03_2_M016,A," Going somewhere, my dear?",Ses04F_script03_2,Mses04Ascript32x16A,Session4,Session4/dialogAscript32,105.0,55727
